index,type,name,resident,streamed,parentStack
572,xmodel,p7_gib_chunk_meat_02,22,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
573,xmodel,p7_gib_chunk_meat_03,22,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
574,image,fxt_decal_blood_fatal_01_n,283,131072,|vdd/gfx_decal_blood_fatal_01|material|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
575,image,fxt_decal_blood_fatal_01,281,393216,|vdd/gfx_decal_blood_fatal_01|material|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
576,material,gfx_decal_blood_fatal_01,738,0,|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
577,material,vd/gfx_decal_blood_fatal_01,576,0,|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
578,material,vdd/gfx_decal_blood_fatal_01,576,0,|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
579,image,fxt_decal_blood_fatal_02_n,283,131072,|vdd/gfx_decal_blood_fatal_02|material|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
580,image,fxt_decal_blood_fatal_02,281,393216,|vdd/gfx_decal_blood_fatal_02|material|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
581,material,gfx_decal_blood_fatal_02,732,0,|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
582,material,vd/gfx_decal_blood_fatal_02,576,0,|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
583,material,vdd/gfx_decal_blood_fatal_02,576,0,|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
584,image,fxt_gel_splat_full_n,349813,0,|ei/gfx_gel_splat_full_spec|material|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
585,material,ei/gfx_gel_splat_full_spec,1155,0,|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
586,image,fxt_gel_splat_radial_n,349607,0,|ei/gfx_gel_splat_radial_spec|material|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
587,material,ei/gfx_gel_splat_radial_spec,1529,0,|blood/fx_blood_decal_impact_ground_zmb|fx|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
588,material,gfx_decal_blood_fatal_01|dup,64,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
589,material,vd/gfx_decal_blood_fatal_01|dup,64,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
590,material,vdd/gfx_decal_blood_fatal_01|dup,72,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
591,material,gfx_decal_blood_fatal_02|dup,64,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
592,material,vd/gfx_decal_blood_fatal_02|dup,64,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
593,material,vdd/gfx_decal_blood_fatal_02|dup,72,0,|blood/fx_blood_decal_impact_ground|fx|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
594,fx,blood/fx_blood_decal_impact_ground,3384,0,|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
595,fx,impacts/fx_bul_impact_blood_head_fatal_uw,20264,0,|impacts/fx_bul_impact_blood_head_fatal|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
596,fx,impacts/fx_bul_impact_blood_head_fatal,16672,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
597,fx,impacts/fx_bul_impact_blood_body_nonfatal_uw,13136,0,|impacts/fx_bul_impact_blood_body_nonfatal|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
598,fx,impacts/fx_bul_impact_blood_body_nonfatal,8848,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
599,fx,impacts/fx_bul_impact_blood_body_fatal_uw,13120,0,|impacts/fx_bul_impact_blood_body_fatal|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
600,fx,impacts/fx_bul_impact_blood_body_fatal,11512,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
601,fx,impacts/fx_bul_impact_blood_corpse_nonfatal,21168,0,|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
602,fx,impacts/fx_bul_impact_blood_corpse_fatal,17456,0,|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
603,material,ei/gfx_gel_drops_lit,56,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
604,material,ei/gfx_gel_splat_string_lit,64,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
605,material,ei/gfx_water_splash_side_bits,64,0,|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
606,fx,blood/fx_blood_sword_decal_impact_ground_zod_zmb,1368,0,|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
607,fx,impacts/fx_bul_impact_blood_head_nonfatal_zmb,13392,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
608,material,ei/gfx_blood_impact_drops,64,0,|impacts/fx_bul_impact_armor_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
609,material,ei/gfx_gel_splat_wide_lit,64,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
610,fx,blood/fx_blood_decal_impact_ground_zmb,2792,0,|impacts/fx_bul_impact_blood_body_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
611,fx,impacts/fx_bul_impact_blood_head_fatal_zmb,18672,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
612,fx,impacts/fx_bul_impact_blood_body_nonfatal_zmb,12992,0,|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
613,fx,impacts/fx_bul_impact_blood_body_fatal_zmb,12304,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
614,fx,impacts/fx_bul_impact_armor_head_nonfatal,18224,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
615,fx,impacts/fx_bul_impact_armor_head_fatal,29464,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
616,fx,impacts/fx_bul_impact_armor_body_nonfatal,13520,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
617,fx,impacts/fx_bul_impact_armor_body_fatal,19496,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
618,fx,impacts/fx_bul_impact_heavy_head_nonfatal,13520,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
619,fx,impacts/fx_bul_impact_heavy_head_fatal,19496,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
620,fx,impacts/fx_bul_impact_heavy_body_nonfatal,13520,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
621,fx,impacts/fx_bul_impact_heavy_body_fatal,19496,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
622,fx,impacts/fx_bul_impact_robot_head_nonfatal,11744,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
623,fx,impacts/fx_bul_impact_robot_head_fatal,17464,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
624,fx,impacts/fx_bul_impact_robot_body_nonfatal,10384,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
625,fx,impacts/fx_bul_impact_robot_body_fatal,11736,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
626,fx,impacts/fx_bul_impact_boss_head_nonfatal,16256,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
627,fx,impacts/fx_bul_impact_boss_head_fatal,26088,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
628,fx,impacts/fx_bul_impact_boss_body_nonfatal,12208,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
629,fx,impacts/fx_bul_impact_boss_body_fatal,17576,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
630,techset,ei/effect_distortion#2843f95a,161114,0,|ei/gfx_smk_tendril_1_distort|material|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
631,material,ei/gfx_water_ripple_anim_distort,854,0,|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
632,material,ei/gfx_shockwave_anim_em,96,0,|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
633,material,ei/gfx_smk_billow_whisp_anim_distort,752,0,|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
634,material,ei/gfx_shockwave_elec_anim_em_i2048,104,0,|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
635,material,ei/gfx_smk_tendril_1_distort,744,0,|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
636,techset,el/effect_distortion#3236dcd6,148810,0,|el/gfx_distort_trail_tracer|material|weapon/fx_trail_fake_bullet|fx|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
637,image,fxt_beam_dead_turret,262213,0,|el/gfx_distort_trail_tracer|material|weapon/fx_trail_fake_bullet|fx|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
638,material,el/gfx_distort_trail_tracer,737,0,|weapon/fx_trail_fake_bullet|fx|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
639,techset,el/effect_lit_blend#3236dcd6,282775,0,|el/gfx_gel_trail_lit|material|blood/fx_blood_gib_limb_trail|fx|impacts/fx_bul_impact_blood_head_fatal_exit_zmb|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
640,image,fxt_trail_laser,87456,0,|el/gfx_trail_laser_lit|material|weapon/fx_trail_fake_bullet|fx|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
641,material,el/gfx_trail_laser_lit,2089,0,|weapon/fx_trail_fake_bullet|fx|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
642,fx,weapon/fx_trail_fake_bullet,4128,0,|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
643,fx,impacts/fx_bul_impact_pwr_armor_lg,6264,0,|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
644,entityfximpacts,entity_enter_bullet_small,26,0,|bullet_small_enter|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
645,impactsfxtable,bullet_small_enter,19,0,|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
646,fx,impacts/fx_bul_impact_default_uw_lg,13323,0,|impacts/fx_bul_impact_default_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
647,fx,impacts/fx_bul_impact_default_lg,18392,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
648,fx,impacts/fx_bul_impact_wood_uw_lg,33672,0,|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
649,fx,impacts/fx_bul_impact_wood_lg,30368,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
650,fx,impacts/fx_bul_impact_concrete_uw_lg,20216,0,|impacts/fx_bul_impact_concrete_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
651,fx,impacts/fx_bul_impact_concrete_lg,25800,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
652,fx,impacts/fx_bul_impact_dirt_uw_lg,12248,0,|impacts/fx_bul_impact_sand_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
653,fx,impacts/fx_bul_impact_dirt_lg,24208,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
654,fx,impacts/fx_bul_impact_glass_uw_lg,25240,0,|impacts/fx_bul_impact_glass_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
655,fx,impacts/fx_bul_impact_glass_lg,22816,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
656,fx,impacts/fx_bul_impact_gravel_uw_lg,21496,0,|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
657,fx,impacts/fx_bul_impact_gravel_lg,18432,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
658,fx,impacts/fx_bul_impact_metal_uw_lg,17656,0,|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
659,fx,impacts/fx_bul_impact_metal_lg,25824,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
660,fx,impacts/fx_bul_impact_sand_lg,14208,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
661,fx,impacts/fx_bul_impact_water_lg,12576,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
662,fx,impacts/fx_bul_impact_thin_metal_lg,16504,0,|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
663,surfacefxtable,surface_exit_bullet_small,26,0,|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
664,fx,impacts/fx_bul_impact_blood_head_nonfatal_exit_uw,11046,0,|impacts/fx_bul_impact_blood_head_nonfatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
665,fx,impacts/fx_bul_impact_blood_head_nonfatal_exit,8656,0,|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
666,fx,impacts/fx_bul_impact_blood_head_fatal_exit_uw,11840,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
667,material,ei/gfx_gel_splat_radial_lit,64,0,|impacts/fx_bul_impact_blood_head_fatal_meat_trail|fx|impacts/fx_bul_impact_blood_head_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
668,fx,impacts/fx_bul_impact_blood_head_fatal_meat_trail,1392,0,|impacts/fx_bul_impact_blood_head_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
669,fx,impacts/fx_bul_impact_blood_head_fatal_exit,15672,0,|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
670,fx,impacts/fx_bul_impact_blood_body_nonfatal_exit_uw,12536,0,|impacts/fx_bul_impact_blood_body_nonfatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t6_xpr50_up|weapon|zone_source/zm_mod.zone|csv
